candidate_id,score,rationale,stratum
CAND_0095279,0.0,"Career consists entirely of content writing, SEO, operations management, and graphic design at companies including Pied Piper and Stark Industries (fictional honeypots), with no software engineering or ML skills; web skills (PostgreSQL, JavaScript, Flask) are at beginner level with no AI/IR experience.",random
CAND_0095366,0.2,"5.4yr cloud/Android/Java engineer with self-learner AI exposure only; skills are YOLO, Webpack, Figma, and Content Writing with no production IR, embeddings, or ranking experience, and a role at fictional Dunder Mifflin signals a honeypot profile.",random
CAND_0095449,0.2,2.4yr QA Engineer entirely at Mindtree (IT services) with no production ML or retrieval work; the implausibly long Semantic Search skill listing (59mo advanced) on a QA profile with no supporting career evidence reads as keyword inflation.,tier1_education
CAND_0095468,0.0,"Entirely non-technical career spanning customer support, brand design, and operations management at fictional companies (Initech, Wayne Enterprises) with no engineering or ML work beyond surface-level AI curiosity.",low_behavioral
CAND_0095488,0.4,"5.6yr data engineer at InMobi (AdTech product company) with lightweight ML experience (XGBoost/sklearn for clustering and churn) and 16mo of Semantic Search exposure, but no production IR/retrieval/ranking system ownership and no embedding or vector-search experience.",random
CAND_0095511,0.2,"3yr Cloud Engineer entirely at Accenture doing frontend/API work with skills limited to Microservices, Figma, Accounting, Hadoop, and Six Sigma — zero ML, NLP, retrieval, or ranking experience.",random
CAND_0095528,0.8,"5.3yr ML engineer at Netflix (content recommendation system with sentence-transformer embeddings at 10M+ users scale) and Adobe (production MLflow/Kubeflow pipelines); expert-level skills in pgvector, Elasticsearch, OpenSearch, Fine-tuning LLMs, and PyTorch from IIIT Bangalore (tier_1) — directly covers production hybrid retrieval and embedding systems required by the role.",top_retrieval_dense
CAND_0095566,0.0,"12.2yr career entirely in non-technical roles (marketing, operations, sales, civil engineering) at TCS and Wipro with a fictional company (Initech) and no engineering or ML work whatsoever.",random
CAND_0095619,0.8,"NLP Engineer at Nykaa (e-commerce product company) who owned the ranking layer for a search product, evolving it from hand-tuned scoring to a learning-to-rank model, and designed a relevance labeling pipeline; advanced skills in Sentence Transformers, Hugging Face Transformers, and Fine-tuning LLMs with NIT Warangal (tier_1) education directly align with the role's IR and ranking requirements.",top_retrieval_bm25
CAND_0095694,0.0,"9.7yr non-technical career in sales, project management, and customer support at fictional companies (Dunder Mifflin, Pied Piper) with no engineering or ML background despite marketing-manager summary language.",random
CAND_0095698,0.0,"9.1yr career as an accountant, HR manager, and customer support lead at fictional companies (Stark Industries, Initech, Wayne Enterprises) with zero engineering depth; Reinforcement Learning listed as advanced (50mo) is implausible keyword inflation given the entirely non-technical work history.",low_behavioral
CAND_0095748,0.0,"Current role at fictional company Dunder Mifflin with operations/warehousing background and a marketing-manager summary; no ML, IR, or engineering skills relevant to this role.",random
CAND_0095800,0.2,"Despite IIT Delhi education, the actual career history is customer support team lead and business analyst with a marketing-manager summary, and no production ML or IR experience.",tier1_education
CAND_0095801,0.0,"Career entirely in non-technical roles (mechanical engineer, sales executive, operations manager) at fictional companies Initech and Stark Industries, with no ML or IR skills whatsoever.",top_retrieval_dense
CAND_0095814,0.0,"Roles at fictional companies Initech and Stark Industries span marketing leadership, content writing, and BA work with no engineering or ML substance despite an AI-curious summary.",top_retrieval_dense
CAND_0095821,0.2,"Only 1.5 years of experience at HCL (IT services) doing Java backend work, with AI exposure limited to online courses and a small personal RAG project — no production ML or retrieval system deployment.",title_match_strong
CAND_0095826,0.0,"Career split between Infosys (IT services) as Business Analyst and Initech (fictional) as HR Manager, with no technical ML or IR experience and a marketing-manager persona summary.",random
CAND_0095830,0.0,"Single role as Operations Manager handling logistics/warehouse fulfillment at Hooli, with a marketing-manager summary and no technical ML or engineering skills.",random
CAND_0095884,0.6,"3.8 years of production ML at Sarvam AI and Saarthi.ai with advanced BM25, QLoRA, XGBoost, collaborative filtering, and gradient-boosted models shipped to real users, though the profile is lighter on dense-embedding hybrid retrieval and formal NDCG/evaluation-framework ownership.",top_retrieval_bm25
CAND_0095897,0.2,"8.4 years of experience but predominantly in DevOps/web roles at IT-services firms (Cognizant, Mphasis, Tech Mahindra) and fictional Pied Piper, with self-learner AI exposure and no production ML or retrieval engineering.",tier1_education
CAND_0095908,0.0,"14+ year career entirely in civil engineering, graphic design, and sales at fictional companies (Pied Piper, Acme Corp) with no technical ML, AI, or software engineering experience.",random
CAND_0095928,0.2,"While the candidate lists BM25 as an advanced skill with 48 months and has 6.9 years of experience, their actual career roles are QA Engineer and Mobile Developer with no production ML, IR, or ranking system work, and one role was at Initech (fictional company); their self-described AI exposure is limited to online courses and a small RAG side project.",title_match_strong
CAND_0096048,0.0,"Despite a Mechanical Engineer title, the candidate's own summary and career descriptions reveal a background in marketing management, demand-generation, accounting, and SEO with zero engineering or ML work, and one role is at Wayne Enterprises (fictional company), making this a complete non-fit for a Senior AI Engineer role.",title_match_strong
CAND_0096142,0.8,"5 years of applied ML engineering at product companies (upGrad, BYJU'S), with production experience shipping XGBoost/LightGBM ranking models, sentence-transformer embeddings, Weaviate vector search, and a recommendation system serving 10M+ users, backed by an M.Tech from IIIT Bangalore (tier_1); gaps are limited IR evaluation metric depth and startup/founding-team context.",top_retrieval_dense
CAND_0096172,0.8,"5.2 years at product companies (Krutrim, Dream11) with hands-on production semantic search using sentence-transformers + FAISS on 500K documents, expert-level Elasticsearch and OpenSearch skills, RAG experience, and dual tier_1 credentials (CMU B.Tech + IIT Kanpur M.Sc), demonstrating exactly the hybrid retrieval and IR depth the JD requires.",top_retrieval_dense
CAND_0096181,0.4,"Solid data/backend engineering foundation with Python, Kafka, Spark, and a brief stint at Nykaa (product company), but two out of three roles are at IT-services firms (Cognizant, Tech Mahindra), ML involvement is self-directed rather than production, and skills like YOLO and TTS are misaligned with the IR/ranking focus of this role.",top_retrieval_bm25
CAND_0096261,0.0,"10+ years of career history spanning sales, content writing, HR management, and operations at TCS, Wipro, and Stark Industries (fictional company), with no engineering or ML experience whatsoever, making this an unambiguous non-fit.",random
CAND_0096388,0.0,"Content Writer at Stark Industries (fictional company) whose sole career role is operations management at a logistics company, with a summary admitting a marketing manager background and only casual ChatGPT experimentation, yielding zero relevance to AI engineering or IR systems.",random
CAND_0096433,0.0,"11 years as a Graphic Designer with roles in content writing, brand design, civil engineering, and mechanical engineering at Stark Industries (fictional company) and TCS, with only online courses in RAG/vector databases and no production ML or engineering work relevant to this role.",low_behavioral
CAND_0096494,0.0,"Customer Support professional whose 8+ years span brand design, accounting, project management, and marketing at Initech and Pied Piper (both fictional companies), with no technical engineering skills and AI interest limited to casual ChatGPT use.",random
CAND_0096525,0.2,"3.8 years as a .NET/full-stack developer at CRED (product company) with solid backend fundamentals and a self-built RAG side project, but no production ML, IR, or ranking system experience, insufficient years of experience for a 5-9 year role, and AI/ML knowledge remains at the hobbyist level.",high_behavioral
